"","country_name","country_code","year","regime_category_index","regime_category","is_monarchy","is_commonwealth","monarch_name","monarch_accession_year","monarch_birthyear","is_female_monarch","is_democracy","is_presidential","president_name","president_accesion_year","president_birthyear","is_interim_phase","is_female_president","is_colony","colony_of","colony_administrated_by","is_communist","has_regime_change_lag","spatial_democracy","parliament_chambers","has_proportional_voting","election_system","lower_house_members","upper_house_members","third_house_members","has_new_constitution","has_full_suffrage","suffrage_restriction","electoral_category_index","electoral_category","spatial_electoral","has_alternation","is_multiparty","has_free_and_fair_election","parliamentary_election_year","election_month","election_year","has_postponed_election"
"4803","Gambia, The","GMB",1995,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4804","Gambia, The","GMB",1996,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,2,"non-democratic multi-party elections",2,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4805","Gambia, The","GMB",1997,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0,1,FALSE,"FPTP",49,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2,FALSE,TRUE,FALSE,1,"January",1997,FALSE
"4806","Gambia, The","GMB",1998,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0,1,FALSE,"FPTP",49,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4807","Gambia, The","GMB",1999,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0,1,FALSE,"FPTP",49,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4808","Gambia, The","GMB",2000,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",49,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4809","Gambia, The","GMB",2001,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",49,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4810","Gambia, The","GMB",2002,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,1,"January",2002,FALSE
"4811","Gambia, The","GMB",2003,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4812","Gambia, The","GMB",2004,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4813","Gambia, The","GMB",2005,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4814","Gambia, The","GMB",2006,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4815","Gambia, The","GMB",2007,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,1,"January",2007,FALSE
"4816","Gambia, The","GMB",2008,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4817","Gambia, The","GMB",2009,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4818","Gambia, The","GMB",2010,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4819","Gambia, The","GMB",2011,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4820","Gambia, The","GMB",2012,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,1,"March",2012,FALSE
"4821","Gambia, The","GMB",2013,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4822","Gambia, The","GMB",2014,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4823","Gambia, The","GMB",2015,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4824","Gambia, The","GMB",2016,4,"Military dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Yahya Jammeh",1994,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",3,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4825","Gambia, The","GMB",2017,2,"Presidential democracy",FALSE,FALSE,NA,NA,NA,NA,TRUE,TRUE,"Adama Barrow",2017,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,3,"democratic elections",3,TRUE,TRUE,TRUE,1,"April",2017,FALSE
"4826","Gambia, The","GMB",2018,2,"Presidential democracy",FALSE,FALSE,NA,NA,NA,NA,TRUE,TRUE,"Adama Barrow",2017,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,3,"democratic elections",3,TRUE,TRUE,TRUE,0,NA,NA,FALSE
"4827","Gambia, The","GMB",2019,2,"Presidential democracy",FALSE,FALSE,NA,NA,NA,NA,TRUE,TRUE,"Adama Barrow",2017,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,3,"democratic elections",3,TRUE,TRUE,TRUE,0,NA,NA,FALSE
"4828","Gambia, The","GMB",2020,2,"Presidential democracy",FALSE,FALSE,NA,NA,NA,NA,TRUE,TRUE,"Adama Barrow",2017,1965,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,1,1,FALSE,"FPTP",53,NA,NA,FALSE,TRUE,NA,3,"democratic elections",3,TRUE,TRUE,TRUE,0,NA,NA,FALSE
"4829","Georgia","GEO",1950,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4830","Georgia","GEO",1951,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4831","Georgia","GEO",1952,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4832","Georgia","GEO",1953,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4833","Georgia","GEO",1954,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4834","Georgia","GEO",1955,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4835","Georgia","GEO",1956,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4836","Georgia","GEO",1957,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4837","Georgia","GEO",1958,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4838","Georgia","GEO",1959,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4839","Georgia","GEO",1960,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4840","Georgia","GEO",1961,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4841","Georgia","GEO",1962,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4842","Georgia","GEO",1963,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4843","Georgia","GEO",1964,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4844","Georgia","GEO",1965,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4845","Georgia","GEO",1966,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4846","Georgia","GEO",1967,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4847","Georgia","GEO",1968,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4848","Georgia","GEO",1969,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4849","Georgia","GEO",1970,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4850","Georgia","GEO",1971,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4851","Georgia","GEO",1972,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4852","Georgia","GEO",1973,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4853","Georgia","GEO",1974,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4854","Georgia","GEO",1975,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4855","Georgia","GEO",1976,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4856","Georgia","GEO",1977,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4857","Georgia","GEO",1978,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4858","Georgia","GEO",1979,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4859","Georgia","GEO",1980,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4860","Georgia","GEO",1981,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4861","Georgia","GEO",1982,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4862","Georgia","GEO",1983,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4863","Georgia","GEO",1984,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4864","Georgia","GEO",1985,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4865","Georgia","GEO",1986,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4866","Georgia","GEO",1987,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4867","Georgia","GEO",1988,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4868","Georgia","GEO",1989,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4869","Georgia","GEO",1990,NA,"Part of the USSR",FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"single-party elections",1.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
"4870","Georgia","GEO",1991,3,"Civilian dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Zviad Gamsakhurdia",1991,1939,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,0.25,1,FALSE,"Parallel SMD/PR",250,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2.25,FALSE,TRUE,FALSE,1,"October",1990,FALSE
"4871","Georgia","GEO",1992,3,"Civilian dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Eduard Sheverdnadze",1992,1928,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,0.25,1,FALSE,"Parallel SMD/PR",250,NA,NA,TRUE,TRUE,NA,2,"non-democratic multi-party elections",2.25,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4872","Georgia","GEO",1993,3,"Civilian dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Eduard Sheverdnadze",1992,1928,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0.25,1,FALSE,"Parallel SMD/PR",225,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2.25,FALSE,TRUE,FALSE,1,"October",1992,FALSE
"4873","Georgia","GEO",1994,3,"Civilian dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Eduard Sheverdnadze",1992,1928,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0.25,1,FALSE,"Parallel SMD/PR",225,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2.25,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4874","Georgia","GEO",1995,3,"Civilian dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Eduard Sheverdnadze",1992,1928,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0.25,1,FALSE,"Parallel SMD/PR",225,NA,NA,TRUE,TRUE,NA,2,"non-democratic multi-party elections",2.25,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4875","Georgia","GEO",1996,3,"Civilian dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Eduard Sheverdnadze",1992,1928,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0.5,1,FALSE,"Parallel SMD/PR",235,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2.5,FALSE,TRUE,FALSE,1,"November",1995,FALSE
"4876","Georgia","GEO",1997,3,"Civilian dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Eduard Sheverdnadze",1992,1928,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0.5,1,FALSE,"Parallel SMD/PR",235,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2.5,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4877","Georgia","GEO",1998,3,"Civilian dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Eduard Sheverdnadze",1992,1928,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0.5,1,FALSE,"Parallel SMD/PR",235,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2.5,FALSE,TRUE,FALSE,0,NA,NA,FALSE
"4878","Georgia","GEO",1999,3,"Civilian dictatorship",FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,"Eduard Sheverdnadze",1992,1928,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,0.5,1,FALSE,"Parallel SMD/PR",235,NA,NA,FALSE,TRUE,NA,2,"non-democratic multi-party elections",2.5,FALSE,TRUE,FALSE,0,NA,NA,FALSE
